Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,20.83,$49
2010-03-31,22.54,$40
2010-06-30,20.68,$54
2010-09-30,18.82,$70
2010-12-31,15.79,$51
2011-03-31,14.12,$44
2011-06-30,14.33,$59
2011-09-30,14.38,$74
2011-12-31,16.86,$62
2012-03-31,16.88,$51
2012-06-30,17.08,$66
2012-09-30,16.84,$82
2012-12-31,18.4,$62
2013-03-31,18.3,$50
2013-06-30,16.94,$74
2013-09-30,19.61,$85
2013-12-31,22.5,$67
2014-03-31,23.1,$55
2014-06-30,22.02,$70
2014-09-30,9.24,$125
2014-12-31,10.89,$69
2015-03-31,9.81,$62
2015-06-30,9.73,$72
2015-09-30,20.29,$83
2015-12-31,14.23,$88
2016-03-31,18.25,$61
2016-06-30,15.79,$87
2016-09-30,14.59,$112
2016-12-31,19.66,$79
2017-03-31,16.87,$69
2017-06-30,16.77,$102
2017-09-30,19.23,$125
2017-12-31,20.52,$94
2018-03-31,17.78,$75
2018-06-30,25.0,$99
2018-09-30,25.02,$125
2018-12-31,28.64,$99
2019-03-31,29.52,$78
2019-06-30,31.45,$103
2019-09-30,46.49,$114
2019-12-31,82.35,$126
2020-03-31,79.91,$116
2020-06-30,65.5,$147
2020-09-30,39.38,$166
2020-12-31,31.41,$136
2021-03-31,28.53,$115
2021-06-30,28.83,$152
2021-09-30,34.57,$167
2021-12-31,35.82,$140
2022-03-31,33.73,$124
2022-07-08,30.61,$124
