Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,14.04,"$1,610"
2010-03-31,12.28,$990
2010-06-30,10.8,"$1,354"
2010-09-30,13.01,"$1,043"
2010-12-31,14.67,"$1,970"
2011-03-31,13.96,"$1,056"
2011-06-30,12.08,"$1,359"
2011-09-30,13.0,"$1,364"
2011-12-31,38.13,"$2,025"
2012-03-31,77.62,"$1,156"
2012-06-30,164.29,"$1,717"
2012-09-30,49.72,"$1,405"
2012-12-31,15.81,"$1,900"
2013-03-31,22.34,"$1,086"
2013-06-30,29.75,"$1,557"
2013-09-30,27.91,"$1,288"
2013-12-31,16.44,"$2,305"
2014-03-31,14.7,"$1,242"
2014-06-30,11.23,"$1,761"
2014-09-30,13.65,"$1,240"
2014-12-31,19.55,"$2,046"
2015-03-31,33.79,"$1,056"
2015-06-30,36.25,"$1,513"
2015-09-30,92.0,"$1,285"
2015-12-31,75.59,"$2,074"
2016-03-31,19.91,"$1,309"
2016-06-30,530.17,"$1,366"
2016-09-30,36.69,"$1,514"
2016-12-31,20.68,"$2,028"
2017-03-31,37.96,"$1,042"
2017-06-30,12.61,"$1,771"
2017-09-30,10.14,"$1,302"
2017-12-31,17.77,"$1,744"
2018-03-31,24.89,$960
2018-06-30,829.59,"$1,254"
2018-09-30,0.0,"$1,159"
2018-12-31,0.0,"$1,698"
2019-03-31,0.0,$823
2019-06-30,0.0,"$1,379"
2019-09-30,0.0,"$1,176"
2019-12-31,0.0,"$2,085"
2020-03-31,0.0,$634
2020-06-30,0.0,$537
2020-09-30,0.0,$759
2020-12-31,0.0,"$1,841"
2021-03-31,0.0,$807
2021-06-30,0.0,"$1,131"
2021-09-30,0.0,$958
2021-12-31,0.0,"$1,301"
2022-03-31,180.14,$601
2022-07-08,124.0,$601
