Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$707
2010-03-31,0.0,$896
2010-06-30,66.71,$907
2010-09-30,0.0,"$1,080"
2010-12-31,61.06,"$1,291"
2011-03-31,55.01,"$1,402"
2011-06-30,21.38,"$1,352"
2011-09-30,7.56,"$1,643"
2011-12-31,17.61,"$1,722"
2012-03-31,14.57,"$1,842"
2012-06-30,119.93,"$1,608"
2012-09-30,106.23,"$1,638"
2012-12-31,21.49,"$1,530"
2013-03-31,31.49,"$1,618"
2013-06-30,19.13,"$1,474"
2013-09-30,224.6,"$1,550"
2013-12-31,30.41,"$1,606"
2014-03-31,69.24,"$1,588"
2014-06-30,47.67,"$1,623"
2014-09-30,15.78,"$1,813"
2014-12-31,0.0,"$1,785"
2015-03-31,0.0,"$1,422"
2015-06-30,0.0,$863
2015-09-30,0.0,$812
2015-12-31,0.0,$694
2016-03-31,0.0,$431
2016-06-30,0.0,$517
2016-09-30,0.0,$520
2016-12-31,0.0,$539
2017-03-31,0.0,$563
2017-06-30,0.0,$630
2017-09-30,0.0,$662
2017-12-31,0.0,$709
2018-03-31,0.0,$735
2018-06-30,0.0,$759
2018-09-30,0.0,$778
2018-12-31,0.0,$777
2019-03-31,0.0,$809
2019-06-30,0.0,$772
2019-09-30,0.0,$757
2019-12-31,0.0,$716
2020-03-31,0.0,$715
2020-06-30,0.0,$536
2020-09-30,0.0,$438
2020-12-31,0.0,$447
2021-03-31,0.0,$462
2021-06-30,0.0,$489
2021-09-30,0.0,$524
2021-12-31,0.0,$544
2022-03-31,0.0,$569
2022-07-08,0.0,$569
