Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,7.57,$57
2010-03-31,8.6,$60
2010-06-30,7.97,$59
2010-09-30,6.63,$60
2010-12-31,7.27,$59
2011-03-31,7.81,$58
2011-06-30,6.68,$59
2011-09-30,6.34,$61
2011-12-31,7.55,$58
2012-03-31,8.35,$56
2012-06-30,8.62,$55
2012-09-30,10.26,$57
2012-12-31,9.78,$54
2013-03-31,10.98,$55
2013-06-30,10.38,$52
2013-09-30,11.63,$51
2013-12-31,12.08,$51
2014-03-31,11.31,$51
2014-06-30,10.58,$52
2014-09-30,9.1,$56
2014-12-31,10.31,$49
2015-03-31,10.58,$51
2015-06-30,10.31,$60
2015-09-30,9.91,$54
2015-12-31,10.65,$55
2016-03-31,10.53,$57
2016-06-30,7.32,$93
2016-09-30,8.84,$57
2016-12-31,10.53,$71
2017-03-31,9.31,$61
2017-06-30,13.3,$60
2017-09-30,14.28,$61
2017-12-31,16.02,$63
2018-03-31,16.16,$64
2018-06-30,15.32,$66
2018-09-30,12.21,$70
2018-12-31,9.57,$66
2019-03-31,10.61,$71
2019-06-30,11.57,$72
2019-09-30,12.42,$70
2019-12-31,13.32,$75
2020-03-31,10.56,$64
2020-06-30,7.55,$79
2020-09-30,6.43,$65
2020-12-31,13.24,$68
2021-03-31,11.02,$78
2021-06-30,11.35,$69
2021-09-30,10.32,$74
2021-12-31,9.17,$71
2022-03-31,8.58,$73
2022-07-08,8.23,$73
