Date,PE Ratio,Revenue_Amount(Millions)
2011-08-31,29.19,$32
2011-11-30,24.51,$41
2012-02-29,27.08,$52
2012-05-31,25.9,$49
2012-08-31,16.56,$68
2012-11-30,17.6,$49
2013-02-28,18.84,$60
2013-05-31,21.06,$61
2013-08-31,20.84,$92
2013-11-30,31.14,$74
2014-02-28,31.5,$87
2014-05-31,27.94,$89
2014-08-31,39.15,$122
2014-11-30,35.99,$99
2015-02-28,37.77,$123
2015-05-31,41.46,$129
2015-08-31,24.44,$173
2015-11-30,35.38,$142
2016-02-29,42.95,$175
2016-05-31,47.07,$195
2016-08-31,58.32,$271
2016-11-30,71.85,$261
2017-02-28,66.73,$316
2017-05-31,80.31,$322
2017-08-31,126.79,$456
2017-11-30,98.41,$433
2018-02-28,109.99,$504
2018-05-31,106.15,$551
2018-08-31,68.84,$700
2018-11-30,49.25,$586
2019-02-28,57.42,$727
2019-05-31,68.82,$673
2019-08-31,101.8,$913
2019-11-30,232.95,$829
2020-02-29,0.0,$858
2020-05-31,5646.0,$911
2020-08-31,1476.2,"$1,103"
2020-11-30,0.0,"$1,119"
2021-02-28,0.0,"$1,363"
2021-11-30,0.0,"$1,021"
2022-07-08,0.0,"$1,021"
