Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,"$4,193"
2010-03-31,0.0,"$4,241"
2010-06-30,0.0,"$5,161"
2010-09-30,21.32,"$5,417"
2010-12-31,15.47,"$8,506"
2011-03-31,16.66,"$8,202"
2011-06-30,15.29,"$9,809"
2011-09-30,13.84,"$10,171"
2011-12-31,9.48,"$8,928"
2012-03-31,16.8,"$8,602"
2012-06-30,31.19,"$9,939"
2012-09-30,0.0,"$9,909"
2012-12-31,0.0,"$8,702"
2013-03-31,0.0,"$8,721"
2013-06-30,0.0,"$10,001"
2013-09-30,0.0,"$10,228"
2013-12-31,29.1,"$9,329"
2014-03-31,49.59,"$8,696"
2014-06-30,24.16,"$10,329"
2014-09-30,15.14,"$10,563"
2014-12-31,23.97,"$9,313"
2015-03-31,11.66,"$8,608"
2015-06-30,7.68,"$9,914"
2015-09-30,3.06,"$10,306"
2015-12-31,2.94,"$9,036"
2016-03-31,3.14,"$8,195"
2016-06-30,2.32,"$9,396"
2016-09-30,6.63,"$9,913"
2016-12-31,10.52,"$9,054"
2017-03-31,11.12,"$8,426"
2017-06-30,10.41,"$10,008"
2017-09-30,9.6,"$9,899"
2017-12-31,9.53,"$9,451"
2018-03-31,9.53,"$9,032"
2018-06-30,9.81,"$10,777"
2018-09-30,11.06,"$11,003"
2018-12-31,10.79,"$10,491"
2019-03-31,9.58,"$9,589"
2019-06-30,8.87,"$11,402"
2019-09-30,8.19,"$11,380"
2019-12-31,7.57,"$10,888"
2020-03-31,8.57,"$7,979"
2020-06-30,0.0,"$1,475"
2020-09-30,0.0,"$2,489"
2020-12-31,0.0,"$3,412"
2021-03-31,0.0,"$3,221"
2021-06-30,0.0,"$5,471"
2021-09-30,0.0,"$7,750"
2021-12-31,0.0,"$8,192"
2022-03-31,0.0,"$7,566"
2022-07-08,0.0,"$7,566"
