Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,6.21,"$1,082"
2010-03-31,8.65,$865
2010-06-30,6.93,$914
2010-09-30,8.05,$732
2010-12-31,10.05,$688
2011-03-31,13.17,$615
2011-06-30,11.99,$820
2011-09-30,6.8,"$1,166"
2011-12-31,6.89,"$1,115"
2012-03-31,9.62,$913
2012-06-30,0.0,$985
2012-09-30,0.0,"$1,099"
2012-12-31,0.0,"$1,114"
2013-03-31,0.0,$993
2013-06-30,7.63,"$1,053"
2013-09-30,10.77,"$1,030"
2013-12-31,14.61,"$1,099"
2014-03-31,15.75,$955
2014-06-30,15.26,"$1,085"
2014-09-30,11.38,"$1,251"
2014-12-31,10.94,"$1,202"
2015-03-31,11.85,"$1,066"
2015-06-30,13.24,"$1,312"
2015-09-30,12.66,"$1,341"
2015-12-31,18.2,"$1,201"
2016-03-31,13.75,"$1,085"
2016-06-30,17.84,"$1,308"
2016-09-30,14.41,"$1,333"
2016-12-31,14.66,"$1,247"
2017-03-31,17.01,"$1,117"
2017-06-30,14.16,"$1,247"
2017-09-30,14.72,"$1,200"
2017-12-31,8.65,"$1,193"
2018-03-31,9.11,"$1,028"
2018-06-30,7.95,"$1,120"
2018-09-30,8.28,"$1,123"
2018-12-31,9.68,"$1,183"
2019-03-31,9.11,$958
2019-06-30,0.0,"$1,125"
2019-09-30,0.0,"$1,189"
2019-12-31,0.0,"$1,178"
2020-03-31,0.0,"$1,251"
2020-06-30,0.0,"$1,276"
2020-09-30,0.0,"$1,442"
2020-12-31,6.11,"$1,350"
2021-03-31,9.07,"$1,208"
2021-06-30,5.94,"$1,219"
2021-09-30,6.8,"$1,178"
2021-12-31,6.91,"$1,037"
2022-03-31,10.19,$952
2022-07-08,8.19,$952
