Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$47
2010-03-31,0.0,$48
2010-06-30,0.0,$40
2010-09-30,0.0,$44
2010-12-31,0.0,$42
2011-03-31,0.0,$42
2011-06-30,11.15,$45
2011-09-30,6.79,$43
2011-12-31,12.05,$55
2012-03-31,11.56,$80
2012-06-30,10.42,$77
2012-09-30,11.9,$73
2012-12-31,8.45,$77
2013-03-31,10.18,$77
2013-06-30,10.16,$80
2013-09-30,9.33,$83
2013-12-31,11.63,$86
2014-03-31,11.44,$84
2014-06-30,10.79,$87
2014-09-30,10.21,$88
2014-12-31,9.77,$87
2015-03-31,10.0,$86
2015-06-30,10.2,$88
2015-09-30,9.99,$90
2015-12-31,11.52,$94
2016-03-31,9.98,$92
2016-06-30,9.87,$94
2016-09-30,12.63,$134
2016-12-31,15.89,$154
2017-03-31,14.39,$150
2017-06-30,13.95,$155
2017-09-30,12.12,$164
2017-12-31,14.66,$170
2018-03-31,13.29,$170
2018-06-30,12.47,$175
2018-09-30,11.13,$181
2018-12-31,6.99,$184
2019-03-31,8.01,$185
2019-06-30,8.65,$186
2019-09-30,9.22,$185
2019-12-31,9.72,$179
2020-03-31,6.0,$180
2020-06-30,7.58,$156
2020-09-30,6.89,$163
2020-12-31,11.31,$153
2021-03-31,13.69,$147
2021-06-30,10.84,$151
2021-09-30,9.63,$153
2021-12-31,8.7,$158
2022-03-31,8.8,$158
2022-07-08,7.78,$158
