Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,21.53,$66
2010-03-31,27.28,$49
2010-06-30,18.37,$84
2010-09-30,31.94,$84
2010-12-31,48.15,$62
2011-03-31,41.63,$48
2011-06-30,30.81,$91
2011-09-30,19.81,$60
2011-12-31,17.23,$95
2012-03-31,14.92,$83
2012-06-30,17.79,$47
2012-09-30,26.09,$63
2012-12-31,27.03,$92
2013-03-31,29.69,$80
2013-06-30,19.07,$87
2013-09-30,24.01,$45
2013-12-31,27.58,$76
2014-03-31,34.77,$44
2014-06-30,42.8,$63
2014-09-30,24.13,$92
2014-12-31,23.19,$77
2015-03-31,18.3,$62
2015-06-30,18.96,$73
2015-09-30,21.07,$51
2015-12-31,28.36,$76
2016-03-31,25.91,$67
2016-06-30,13.24,$90
2016-09-30,14.34,$77
2016-12-31,12.73,$102
2017-03-31,14.92,$57
2017-06-30,13.76,$67
2017-09-30,21.08,$48
2017-12-31,0.0,$67
2018-03-31,0.0,$88
2018-06-30,0.0,$88
2018-09-30,146.95,$87
2018-12-31,15.74,$89
2019-03-31,32.89,$51
2019-06-30,0.0,$56
2019-09-30,0.0,$87
2019-12-31,32.07,$107
2020-03-31,12.61,$67
2020-06-30,19.69,$48
2020-09-30,0.0,$56
2020-12-31,11.48,$141
2021-03-31,10.59,$69
2021-06-30,8.2,$43
2021-09-30,4.49,$89
2021-12-31,10.4,$117
2022-03-31,16.15,$45
2022-07-08,8.79,$45
