Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,14.96,$20
2010-03-31,16.19,$22
2010-06-30,11.49,$18
2010-09-30,0.0,$14
2010-12-31,0.0,$20
2011-03-31,0.0,$22
2011-06-30,0.0,$21
2011-09-30,8.09,$21
2011-12-31,10.04,$22
2012-03-31,12.12,$25
2012-06-30,9.92,$24
2012-09-30,10.07,$24
2012-12-31,9.2,$27
2013-03-31,9.34,$29
2013-06-30,8.73,$28
2013-09-30,11.68,$28
2013-12-31,11.84,$29
2014-03-31,10.62,$33
2014-06-30,11.41,$33
2014-09-30,9.54,$26
2014-12-31,8.16,$34
2015-03-31,18.88,$35
2015-06-30,9.22,$33
2015-09-30,11.51,$33
2015-12-31,12.15,$33
2016-03-31,5.31,$34
2016-06-30,8.96,$34
2016-09-30,10.26,$33
2016-12-31,14.45,$34
2017-03-31,16.86,$35
2017-06-30,20.56,$37
2017-09-30,28.08,$39
2017-12-31,13.46,$41
2018-03-31,13.09,$41
2018-06-30,13.64,$43
2018-09-30,13.01,$41
2018-12-31,15.53,$44
2019-03-31,13.84,$45
2019-06-30,10.32,$47
2019-09-30,10.25,$45
2019-12-31,10.44,$48
2020-03-31,11.35,$40
2020-06-30,0.0,$15
2020-09-30,0.0,$29
2020-12-31,0.0,$38
2021-03-31,75.43,$44
2021-06-30,23.49,$58
2021-09-30,20.22,$55
2021-12-31,22.66,$62
2022-03-31,15.74,$64
2022-07-08,12.81,$64
