Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,23.63,$24
2010-03-31,23.09,$29
2010-06-30,14.4,$28
2010-09-30,23.42,$28
2010-12-31,51.73,$28
2011-03-31,0.0,$37
2011-06-30,0.0,$38
2011-09-30,549.75,$39
2011-12-31,117.05,$35
2012-03-31,17.83,$39
2012-06-30,15.78,$39
2012-09-30,18.13,$35
2012-12-31,16.66,$37
2013-03-31,16.83,$42
2013-06-30,23.5,$41
2013-09-30,0.0,$37
2013-12-31,0.0,$50
2014-03-31,0.0,$40
2014-06-30,0.0,$37
2014-09-30,12.6,$36
2014-12-31,11.37,$40
2015-03-31,10.37,$39
2015-06-30,23.5,$37
2015-09-30,9.09,$34
2015-12-31,9.85,$14
2016-03-31,9.44,$31
2016-06-30,8.81,$30
2016-09-30,29.84,$27
2016-12-31,20.0,$27
2017-03-31,17.87,$28
2017-06-30,24.33,$26
2017-09-30,30.71,$25
2017-12-31,24.81,$27
2018-03-31,29.1,$31
2018-06-30,71.25,$28
2018-09-30,39.5,$25
2018-12-31,25.87,$27
2019-03-31,30.45,$29
2019-06-30,30.27,$27
2019-09-30,20.17,$24
2019-12-31,30.57,$25
2020-03-31,0.0,$20
2020-06-30,0.0,$7
2020-09-30,0.0,$14
2020-12-31,0.0,$12
2021-03-31,0.0,$14
2021-06-30,738.0,$19
2021-09-30,32.22,$16
2021-12-31,188.4,$14
2022-03-31,17.26,$18
2022-07-08,16.66,$18
