Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,42.83,$265
2010-03-31,37.3,$240
2010-06-30,53.1,$214
2010-09-30,68.71,$254
2010-12-31,22.0,$459
2011-03-31,20.48,$433
2011-06-30,8.09,$346
2011-09-30,8.53,$432
2011-12-31,7.02,$482
2012-03-31,6.14,$404
2012-06-30,12.34,$411
2012-09-30,14.91,$387
2012-12-31,12.53,$468
2013-03-31,11.67,$305
2013-06-30,11.08,$301
2013-09-30,19.79,$294
2013-12-31,0.0,$247
2014-03-31,0.0,$279
2014-06-30,0.0,$289
2014-09-30,0.0,$287
2014-12-31,0.0,$273
2015-03-31,0.0,$245
2015-06-30,0.0,$227
2015-09-30,0.0,$208
2015-12-31,0.0,$238
2016-03-31,0.0,$220
2016-06-30,0.0,$233
2016-09-30,0.0,$282
2016-12-31,29.62,$253
2017-03-31,0.0,$261
2017-06-30,4.82,$275
2017-09-30,5.55,$269
2017-12-31,5.45,$291
2018-03-31,4.33,$315
2018-06-30,96.83,$277
2018-09-30,0.0,$245
2018-12-31,0.0,$274
2019-03-31,0.0,$251
2019-06-30,0.0,$247
2019-09-30,0.0,$274
2019-12-31,0.0,$293
2020-03-31,0.0,$275
2020-06-30,0.0,$285
2020-09-30,0.0,$335
2020-12-31,40.78,$348
2021-03-31,14.9,$297
2021-06-30,21.07,$266
2021-09-30,0.0,$294
2021-12-31,0.0,$295
2022-03-31,0.0,$357
2022-07-08,0.0,$357
