Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.21,$462
2010-03-31,7.74,$872
2010-06-30,7.48,$994
2010-09-30,10.17,"$1,028"
2010-12-31,10.57,$731
2011-03-31,9.64,"$1,398"
2011-06-30,10.33,"$1,133"
2011-09-30,9.11,"$1,223"
2011-12-31,9.44,$800
2012-03-31,10.72,"$1,264"
2012-06-30,11.19,"$1,140"
2012-09-30,11.09,"$1,057"
2012-12-31,10.65,"$2,107"
2013-03-31,11.75,"$1,061"
2013-06-30,11.07,$984
2013-09-30,10.46,"$1,143"
2013-12-31,8.32,"$1,374"
2014-03-31,7.5,"$1,219"
2014-06-30,7.83,"$1,180"
2014-09-30,6.66,$888
2014-12-31,6.61,"$1,372"
2015-03-31,8.2,$868
2015-06-30,8.8,"$1,026"
2015-09-30,7.91,"$1,038"
2015-12-31,8.89,$805
2016-03-31,9.3,$870
2016-06-30,10.52,$984
2016-09-30,11.24,$967
2016-12-31,11.09,$479
2017-03-31,12.15,$970
2017-06-30,12.01,"$1,981"
2017-09-30,13.48,$969
2017-12-31,13.35,$-126
2018-03-31,13.79,"$1,076"
2018-06-30,13.35,"$1,034"
2018-09-30,13.31,"$1,019"
2018-12-31,12.32,"$1,132"
2019-03-31,13.18,$863
2019-06-30,13.47,"$1,176"
2019-09-30,13.3,$961
2019-12-31,11.95,$952
2020-03-31,7.98,$893
2020-06-30,11.08,"$1,682"
2020-09-30,10.31,$685
2020-12-31,12.24,$195
2021-03-31,14.19,"$1,015"
2021-09-30,10.2,$992
2022-03-31,9.74,"$1,050"
2022-07-08,6.95,"$1,050"
