Date,PE Ratio,Revenue_Amount(Millions)
2016-03-31,0.0,$64
2016-06-30,0.0,$41
2016-09-30,0.0,$99
2016-12-31,76.36,$57
2017-03-31,25.38,$125
2017-06-30,12.77,$121
2017-09-30,13.98,$89
2017-12-31,12.65,$95
2018-03-31,13.67,$114
2018-06-30,18.81,$109
2018-09-30,16.33,$140
2018-12-31,8.37,$246
2019-03-31,11.47,$84
2019-06-30,8.38,$164
2019-09-30,7.44,$137
2019-12-31,10.8,$103
2020-03-31,3.06,$183
2020-06-30,7.2,$39
2020-09-30,9.96,$44
2020-12-31,12.22,$77
2021-03-31,41.03,$62
2021-06-30,31.55,$58
2021-09-30,41.57,$60
2021-12-31,13.11,$179
2022-03-31,20.47,$36
2022-07-08,21.73,$36
