Date,PE Ratio,Revenue_Amount(Millions)
2015-12-31,0.0,$621
2016-03-31,0.0,$608
2016-06-30,0.0,$699
2016-09-30,0.0,$865
2016-12-31,0.0,$826
2017-03-31,0.0,$643
2017-06-30,0.0,$641
2017-09-30,0.0,$822
2017-12-31,333.0,$846
2018-03-31,0.0,$665
2018-06-30,0.0,$693
2018-09-30,0.0,$884
2018-12-31,132.02,$832
2019-03-31,67.67,$681
2019-06-30,40.87,$776
2019-09-30,35.64,$807
2019-12-31,40.22,$869
2020-03-31,28.59,$788
2020-06-30,33.29,$787
2020-09-30,33.95,"$1,060"
2020-12-31,39.78,"$1,095"
2021-03-31,28.77,"$1,073"
2021-06-30,24.36,"$1,110"
2021-09-30,17.25,"$1,255"
2021-12-31,15.8,"$1,114"
2022-03-31,13.42,"$1,166"
2022-07-08,10.75,"$1,166"
