Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$17
2010-03-31,0.0,$17
2010-06-30,17.49,$20
2010-09-30,11.58,$22
2010-12-31,14.59,$21
2011-03-31,13.43,$27
2011-06-30,8.92,$29
2011-09-30,7.62,$27
2011-12-31,6.54,$28
2012-03-31,8.44,$27
2012-06-30,6.68,$27
2012-09-30,7.65,$24
2012-12-31,10.0,$24
2013-03-31,11.01,$25
2013-06-30,13.44,$25
2013-09-30,18.58,$25
2013-12-31,27.35,$50
2014-03-31,19.7,$60
2014-06-30,18.25,$62
2014-09-30,12.21,$65
2014-12-31,15.27,$62
2015-03-31,20.33,$60
2015-06-30,13.35,$60
2015-09-30,10.51,$62
2015-12-31,21.5,$51
2016-03-31,16.01,$64
2016-06-30,21.3,$66
2016-09-30,21.08,$61
2016-12-31,23.61,$55
2017-03-31,20.81,$61
2017-06-30,30.45,$60
2017-09-30,26.57,$65
2017-12-31,37.51,$65
2018-03-31,38.08,$77
2018-06-30,38.12,$80
2018-09-30,37.6,$80
2018-12-31,25.99,$74
2019-03-31,19.66,$94
2019-06-30,21.45,$93
2019-09-30,20.35,$97
2019-12-31,26.58,$88
2020-03-31,13.45,$92
2020-06-30,22.21,$87
2020-09-30,27.19,$95
2020-12-31,35.82,$93
2021-03-31,22.77,$102
2021-06-30,21.29,$102
2021-09-30,17.86,$104
2021-12-31,21.81,$97
2022-03-31,29.81,$115
2022-07-08,24.61,$115
