Date,PE Ratio,Revenue_Amount(Millions)
2009-11-30,30.69,$660
2010-02-28,16.14,$399
2010-05-31,14.11,$520
2010-08-31,16.47,$290
2010-11-30,12.88,$668
2011-02-28,22.79,$384
2011-05-31,20.02,$535
2011-08-31,18.66,$318
2011-11-30,13.32,$685
2012-02-29,11.78,$467
2012-05-31,7.19,$669
2012-08-31,8.6,$293
2012-11-30,10.37,$614
2013-02-28,12.85,$379
2013-05-31,28.82,$264
2013-08-31,25.93,$276
2013-11-30,29.71,$623
2014-02-28,26.91,$374
2014-05-31,20.94,$289
2014-08-31,25.2,$191
2014-11-30,21.28,$611
2015-02-28,27.99,$347
2015-05-31,4.58,$488
2015-08-31,4.7,$191
2015-11-30,4.79,$602
2016-02-29,3.75,$366
2016-05-31,32.93,$514
2016-08-31,26.04,$283
2016-11-30,27.09,$623
2017-02-28,31.62,$336
2017-05-31,27.22,$500
2017-08-31,47.05,$189
2017-11-30,84.3,$598
2018-02-28,0.0,$345
2018-05-31,0.0,$496
2018-08-31,0.0,$218
2018-11-30,166.36,$605
2019-02-28,30.34,$360
2019-05-31,82.11,$471
2019-08-31,73.8,$233
2019-11-30,73.54,$597
2020-02-29,0.0,$373
2020-05-31,0.0,$284
2020-08-31,0.0,$215
2020-11-30,0.0,$406
2021-02-28,0.0,$278
2021-05-31,0.0,$401
2021-08-31,252.68,$260
2021-11-30,36.62,$524
2022-02-28,42.33,$345
2022-07-08,34.43,$345
