Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,8.36,$70
2010-03-31,7.86,$69
2010-06-30,5.22,$82
2010-09-30,5.74,$94
2010-12-31,11.59,$93
2011-03-31,10.96,$95
2011-06-30,10.5,$115
2011-09-30,7.55,$109
2011-12-31,8.94,$106
2012-03-31,9.52,$109
2012-06-30,8.95,$112
2012-09-30,7.78,$114
2012-12-31,9.66,$104
2013-03-31,12.77,$99
2013-06-30,12.24,$112
2013-09-30,15.19,$101
2013-12-31,17.13,$99
2014-03-31,18.06,$90
2014-06-30,15.27,$100
2014-09-30,18.87,$102
2014-12-31,20.61,$96
2015-03-31,20.76,$86
2015-06-30,21.78,$88
2015-09-30,29.96,$89
2015-12-31,30.84,$92
2016-03-31,18.58,$79
2016-06-30,22.52,$83
2016-09-30,15.43,$88
2016-12-31,18.38,$86
2017-03-31,17.82,$85
2017-06-30,14.46,$98
2017-09-30,19.07,$99
2017-12-31,27.1,$97
2018-03-31,18.89,$98
2018-06-30,22.28,$109
2018-09-30,15.47,$108
2018-12-31,9.95,$105
2019-03-31,11.33,$97
2019-06-30,11.35,$115
2019-09-30,11.72,$119
2019-12-31,12.8,$114
2020-03-31,9.8,$103
2020-06-30,8.88,$118
2020-09-30,7.31,$127
2020-12-31,11.26,$119
2021-03-31,10.14,$118
2021-06-30,11.5,$133
2021-09-30,10.86,$135
2021-12-31,8.94,$131
2022-03-31,7.66,$138
2022-07-08,7.47,$138
