Date,PE Ratio,Revenue_Amount(Millions)
2013-12-31,2.01,"$1,025"
2014-03-31,20.39,"$1,011"
2014-06-30,23.73,"$1,160"
2014-09-30,9.02,"$1,184"
2014-12-31,55.11,"$1,095"
2015-03-31,98.85,"$1,081"
2015-06-30,83.81,"$1,222"
2015-09-30,137.38,"$1,284"
2015-12-31,218.06,"$1,208"
2016-03-31,29.27,"$1,204"
2016-06-30,16.22,"$1,366"
2016-09-30,16.56,"$1,385"
2016-12-31,15.14,"$1,321"
2017-03-31,74.32,"$1,395"
2017-06-30,129.74,"$2,140"
2017-09-30,0.0,"$2,065"
2017-12-31,34.81,"$1,994"
2018-03-31,20.63,"$1,517"
2018-06-30,22.21,"$2,199"
2018-09-30,18.34,"$2,315"
2018-12-31,0.0,"$2,009"
2019-03-31,0.0,"$2,012"
2019-06-30,0.0,"$2,805"
2019-09-30,0.0,"$2,856"
2019-12-31,0.0,"$2,619"
2020-03-31,0.0,"$2,013"
2020-06-30,0.0,"$1,909"
2020-09-30,0.0,"$2,732"
2020-12-31,0.0,"$2,709"
2021-03-31,0.0,"$2,254"
2021-06-30,0.0,"$2,876"
2021-09-30,0.0,"$3,100"
2021-12-31,0.0,"$3,170"
2022-03-31,0.0,"$2,569"
2022-07-08,0.0,"$2,569"
