Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,21.16,$297
2010-03-31,24.22,$288
2010-06-30,23.23,$308
2010-09-30,25.18,$322
2010-12-31,20.21,$342
2011-03-31,18.38,$331
2011-06-30,20.34,$398
2011-09-30,16.29,$430
2011-12-31,15.46,$443
2012-03-31,16.65,$435
2012-06-30,15.14,$468
2012-09-30,19.34,$491
2012-12-31,18.89,$508
2013-03-31,21.35,$504
2013-06-30,22.58,$535
2013-09-30,17.95,$535
2013-12-31,17.82,$558
2014-03-31,16.73,$528
2014-06-30,17.73,$562
2014-09-30,18.25,$588
2014-12-31,21.17,$602
2015-03-31,26.31,$587
2015-06-30,22.53,$610
2015-09-30,22.44,$618
2015-12-31,21.78,$647
2016-03-31,22.28,$610
2016-06-30,21.44,$631
2016-09-30,18.82,$649
2016-12-31,17.94,$682
2017-03-31,18.43,$623
2017-06-30,19.98,$671
2017-09-30,19.94,$709
2017-12-31,22.71,$734
2018-03-31,21.81,$689
2018-06-30,20.2,$729
2018-09-30,21.42,$748
2018-12-31,18.03,$835
2019-03-31,23.89,$809
2019-06-30,25.05,$882
2019-09-30,24.33,$889
2019-12-31,26.36,$941
2020-03-31,16.89,$923
2020-06-30,21.96,$900
2020-09-30,23.78,$936
2020-12-31,25.95,$951
2021-03-31,26.43,$946
2021-06-30,24.85,$988
2021-09-30,24.68,"$1,016"
2021-12-31,27.63,"$1,072"
2022-03-31,22.25,"$1,068"
2022-07-08,22.65,"$1,068"
