Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,0.0,$114
2010-03-31,0.0,$94
2010-06-30,76.41,$71
2010-09-30,65.64,$130
2010-12-31,66.4,$105
2011-03-31,59.67,$112
2011-06-30,49.31,$147
2011-09-30,43.11,$168
2011-12-31,80.01,$117
2012-03-31,0.0,$107
2012-06-30,109.17,$176
2012-09-30,77.13,$157
2012-12-31,28.3,$218
2013-03-31,29.58,$156
2013-06-30,24.07,$210
2013-09-30,26.66,$191
2013-12-31,35.82,$222
2014-03-31,31.22,$152
2014-06-30,29.87,$222
2014-09-30,21.54,$231
2014-12-31,21.33,$326
2015-03-31,22.81,$242
2015-06-30,28.75,$273
2015-09-30,36.49,$313
2015-12-31,48.04,$411
2016-03-31,45.36,$260
2016-06-30,30.14,$355
2016-09-30,23.69,$391
2016-12-31,24.85,$450
2017-03-31,16.93,$392
2017-06-30,15.94,$375
2017-09-30,17.14,$412
2017-12-31,29.86,$545
2018-03-31,25.81,$468
2018-06-30,22.99,$454
2018-09-30,21.82,$385
2018-12-31,7.79,$776
2019-03-31,10.7,$419
2019-06-30,10.03,$535
2019-09-30,9.22,$408
2019-12-31,10.16,$666
2020-03-31,7.12,$433
2020-06-30,10.08,$512
2020-09-30,11.3,$408
2020-12-31,13.09,$932
2021-03-31,12.07,$667
2021-06-30,11.03,$692
2021-09-30,8.64,$828
2021-12-31,7.82,"$1,120"
2022-03-31,6.25,$727
2022-07-08,5.18,$727
