Date,PE Ratio,Revenue_Amount(Millions)
2009-12-31,20.05,$275
2010-03-31,23.18,$279
2010-06-30,21.34,$292
2010-09-30,21.54,$282
2010-12-31,21.59,$306
2011-03-31,18.37,$313
2011-06-30,18.55,$342
2011-09-30,17.63,$315
2011-12-31,15.02,$333
2012-03-31,17.1,$349
2012-06-30,15.66,$372
2012-09-30,18.66,$340
2012-12-31,18.19,$377
2013-03-31,19.03,$384
2013-06-30,18.85,$415
2013-09-30,21.46,$358
2013-12-31,18.62,$384
2014-03-31,17.38,$398
2014-06-30,18.88,$415
2014-09-30,18.32,$380
2014-12-31,20.62,$423
2015-03-31,26.41,$422
2015-06-30,20.84,$453
2015-09-30,19.02,$412
2015-12-31,20.15,$455
2016-03-31,21.9,$454
2016-06-30,24.27,$519
2016-09-30,25.3,$465
2016-12-31,25.43,$530
2017-03-31,29.77,$514
2017-06-30,30.75,$557
2017-09-30,29.8,$524
2017-12-31,40.67,$601
2018-03-31,44.36,$592
2018-06-30,45.76,$624
2018-09-30,48.27,$588
2018-12-31,35.67,$651
2019-03-31,33.01,$662
2019-06-30,42.62,$705
2019-09-30,45.56,$681
2019-12-31,48.4,$736
2020-03-31,41.01,$769
2020-06-30,44.3,$770
2020-09-30,36.32,$752
2020-12-31,43.89,$800
2021-03-31,61.43,$769
2021-06-30,75.56,$876
2021-09-30,76.86,$904
2021-12-31,73.09,$895
2022-03-31,45.57,$865
2022-07-08,40.99,$865
