Date,PE Ratio,Revenue_Amount(Millions)
2010-09-30,3.13,"$2,820"
2010-12-31,10.53,"$3,157"
2011-03-31,8.68,"$3,512"
2011-06-30,9.2,"$3,676"
2011-09-30,7.3,"$3,460"
2011-12-31,6.87,"$3,509"
2012-03-31,8.25,"$3,644"
2012-06-30,7.0,"$3,665"
2012-09-30,6.65,"$3,539"
2012-12-31,3.19,"$3,719"
2013-03-31,3.81,"$3,947"
2013-06-30,4.16,"$4,113"
2013-09-30,4.88,"$3,918"
2013-12-31,14.52,"$4,256"
2014-03-31,14.09,"$4,360"
2014-06-30,14.5,"$4,585"
2014-09-30,13.24,"$4,233"
2014-12-31,10.75,"$4,550"
2015-03-31,11.62,"$4,521"
2015-06-30,11.12,"$4,635"
2015-09-30,10.12,"$4,330"
2015-12-31,11.65,"$4,725"
2016-03-31,9.21,"$4,663"
2016-06-30,7.44,"$4,725"
2016-09-30,8.46,"$4,526"
2016-12-31,9.14,"$4,644"
2017-03-31,9.09,"$4,999"
2017-06-30,8.74,"$5,123"
2017-09-30,10.03,"$4,982"
2017-12-31,8.86,"$5,364"
2018-03-31,8.97,"$5,734"
2018-06-30,8.83,"$5,581"
2018-09-30,6.98,"$4,892"
2018-12-31,6.78,"$4,942"
2019-03-31,8.21,"$5,160"
2019-06-30,9.64,"$5,008"
2019-09-30,8.35,"$4,825"
2019-12-31,10.46,"$4,818"
2020-03-31,7.74,"$4,458"
2020-06-30,43.5,"$2,445"
2020-09-30,60.57,"$4,900"
2020-12-31,60.12,"$5,243"
2021-03-31,37.89,"$5,354"
2021-06-30,13.8,"$4,761"
2021-09-30,16.86,"$4,268"
2021-12-31,29.33,"$4,880"
2022-03-31,39.07,"$5,208"
2022-07-08,35.32,"$5,208"
