date,close,daily_returns
2012-01-03,2.4,0.06666666666666665
2012-01-04,2.36,-0.01666666666666672
2012-01-05,2.35,-0.004237288135593098
2012-01-06,2.48,0.05531914893617018
2012-01-09,2.62,0.056451612903225756
2012-01-10,2.84,0.08396946564885477
2012-01-11,2.83,-0.0035211267605632646
2012-01-12,2.9,0.02473498233215543
2012-01-13,2.87,-0.010344827586206806
2012-01-17,2.87,0.0
2012-01-18,2.97,0.03484320557491283
2012-01-19,2.95,-0.006734006734006703
2012-01-20,2.99,0.013559322033898313
2012-01-23,3.0,0.0033444816053511683
2012-01-24,3.0,0.0
2012-01-25,2.96,-0.013333333333333308
2012-01-26,3.0,0.013513513513513598
2012-01-27,3.01,0.0033333333333331883
2012-01-30,3.0,-0.0033222591362125353
2012-01-31,3.0,0.0
2012-02-01,2.96,-0.013333333333333308
2012-02-02,3.12,0.05405405405405417
2012-02-03,3.07,-0.01602564102564108
2012-02-06,3.13,0.019543973941368087
2012-02-07,3.16,0.009584664536741228
2012-02-08,3.23,0.02215189873417711
2012-02-09,3.23,0.0
2012-02-10,3.25,0.006191950464396356
2012-02-13,3.41,0.04923076923076919
2012-02-14,3.26,-0.04398826979472148
2012-02-15,3.29,0.00920245398773023
2012-02-16,3.41,0.03647416413373872
2012-02-17,3.47,0.017595307917888547
2012-02-21,3.76,0.0835734870317002
2012-02-22,3.58,-0.04787234042553179
2012-02-23,3.54,-0.011173184357541888
2012-02-24,3.79,0.07062146892655363
2012-02-27,3.65,-0.03693931398416894
2012-02-28,3.59,-0.016438356164383605
2012-02-29,3.45,-0.03899721448467963
2012-03-01,3.45,0.0
2012-03-02,3.23,-0.06376811594202902
2012-03-05,3.09,-0.04334365325077405
2012-03-06,3.0,-0.029126213592232997
2012-03-07,3.2,0.06666666666666665
2012-03-08,3.2,0.06666666666666665
2012-03-09,2.98,-0.06875000000000009
2012-03-12,2.95,-0.010067114093959662
2012-03-13,2.83,-0.04067796610169494
2012-03-14,2.85,0.007067137809187329
2012-03-15,2.85,0.0
2012-03-16,2.89,0.01403508771929829
2012-03-19,2.89,0.0
2012-03-20,2.83,-0.02076124567474047
2012-03-21,2.83,-0.02076124567474047
2012-03-22,2.8,-0.010600706713780994
2012-03-23,2.82,0.0071428571428571175
2012-03-26,2.8,-0.007092198581560294
2012-03-27,2.67,-0.046428571428571375
2012-03-28,2.69,0.0074906367041198685
2012-03-29,2.69,0.0074906367041198685
2012-03-30,2.7,0.003717472118959231
2012-04-02,2.85,0.05555555555555558
2012-04-03,2.82,-0.010526315789473717
2012-04-04,2.82,-0.010526315789473717
2012-04-05,2.82,-0.010526315789473717
2012-04-09,2.83,0.0035460992907803135
2012-04-10,2.68,-0.053003533568904526
2012-04-11,2.6,-0.02985074626865669
2012-04-12,2.54,-0.023076923076923106
2012-04-13,2.68,0.0551181102362206
2012-04-16,2.65,-0.011194029850746356
2012-04-17,2.73,0.030188679245283012
2012-04-18,2.73,0.030188679245283012
2012-04-19,2.72,-0.003663003663003539
2012-04-20,2.83,0.04044117647058809
2012-04-23,2.7,-0.04593639575971731
2012-04-24,2.7,0.0
2012-04-25,2.78,0.02962962962962945
2012-04-26,2.76,-0.007194244604316502
2012-04-27,2.76,-0.007194244604316502
2012-04-30,2.76,-0.007194244604316502
2012-05-01,2.65,-0.03985507246376807
2012-05-02,2.74,0.03396226415094361
2012-05-03,2.74,0.0
2012-05-04,2.65,-0.03284671532846728
2012-05-07,2.71,0.02264150943396226
2012-05-08,2.64,-0.02583025830258301
2012-05-09,2.66,0.007575757575757569
2012-05-10,2.86,0.07518796992481191
2012-05-11,2.84,-0.006993006993006978
2012-05-14,2.69,-0.052816901408450634
2012-05-15,2.57,-0.044609665427509326
2012-05-16,2.6,0.011673151750972943
2012-05-17,2.58,-0.007692307692307665
2012-05-18,2.67,0.0348837209302324
2012-05-21,2.73,0.022471910112359605
2012-05-22,2.82,0.03296703296703285
2012-05-23,2.75,-0.024822695035460973
2012-05-24,2.73,-0.0072727272727273196
2012-05-25,2.69,-0.014652014652014711
2012-05-29,2.78,0.03345724907063197
2012-05-30,2.83,0.017985611510791477
2012-05-31,2.72,-0.03886925795052998
2012-06-01,2.72,0.0
2012-06-04,2.62,-0.03676470588235292
2012-06-05,2.89,0.10305343511450382
2012-06-06,2.87,-0.00692041522491349
2012-06-07,2.8,-0.024390243902439157
2012-06-08,2.79,-0.0035714285714284477
2012-06-11,3.05,0.09318996415770608
2012-06-12,2.82,-0.07540983606557372
2012-06-13,2.65,-0.06028368794326244
2012-06-14,2.57,-0.030188679245283012
2012-06-15,2.68,0.04280155642023353
2012-06-18,2.88,0.07462686567164178
2012-06-19,3.08,0.06944444444444442
2012-06-20,3.13,0.016233766233766156
2012-06-21,2.89,-0.0766773162939296
2012-06-22,2.82,-0.02422145328719738
2012-06-25,2.7,-0.04255319148936154
2012-06-26,2.72,0.007407407407407307
2012-06-27,2.62,-0.03676470588235292
2012-06-28,2.77,0.057251908396946494
2012-06-29,2.43,-0.12274368231046928
2012-07-02,2.55,0.04938271604938249
2012-07-03,2.66,0.04313725490196085
2012-07-05,2.72,0.022556390977443552
2012-07-06,2.75,0.011029411764705843
2012-07-09,2.65,-0.036363636363636376
2012-07-10,2.58,-0.026415094339622636
2012-07-11,2.61,0.011627906976744207
2012-07-12,2.6,-0.003831417624520994
2012-07-13,2.65,0.019230769230769162
2012-07-16,2.63,-0.007547169811320753
2012-07-17,2.66,0.011406844106463865
2012-07-18,2.64,-0.007518796992481258
2012-07-19,2.64,-0.007518796992481258
2012-07-20,2.63,-0.0037878787878788955
2012-07-23,2.52,-0.041825095057034134
2012-07-24,2.25,-0.1071428571428571
2012-07-25,2.15,-0.04444444444444451
2012-07-26,2.2,0.023255813953488413
2012-07-27,2.2,0.0
2012-07-30,2.19,-0.00454545454545463
2012-07-31,2.15,-0.0182648401826484
