date,close[t],PE Ratio[t],Revenue_Amount(Millions)[t],Interest Rate(%)[t],close[t-1],PE Ratio[t-1],Revenue_Amount(Millions)[t-1],Interest Rate(%)[t-1],close[t-1]_7_min,close[t-1]_7_max,close[t-1]_7_mean,close[t-1]_7_std,close[t-1]_14_min,close[t-1]_14_max,close[t-1]_14_mean,close[t-1]_14_std
2012-01-24,9.951,37.6,482,0.1041758241758241,9.677,37.6,482,0.1041758241758241,9.4969,9.933,9.735271428571428,0.18288844244772043,8.8262,9.3841,8.9922,0.2152420497951081
2012-01-25,10.177,37.6,482,0.1041758241758241,9.951,37.6,482,0.1041758241758241,9.4969,9.951,9.760985714285713,0.2005504128523276,8.8262,9.771,9.112328571428572,0.3604700066777894
2012-01-26,9.884,37.6,482,0.1041758241758241,10.177,37.6,482,0.1041758241758241,9.502,10.177,9.858142857142857,0.21547345433674933,8.8262,9.771,9.204128571428571,0.36559483819425787
2012-01-27,9.874,37.6,482,0.1041758241758241,9.884,37.6,482,0.1041758241758241,9.677,10.177,9.912714285714287,0.14807510964115592,8.8543,9.771,9.30067142857143,0.33729592207380604
2012-01-30,9.544,37.6,482,0.1041758241758241,9.874,37.6,482,0.1041758241758241,9.677,10.177,9.915571428571429,0.14694200346039468,8.8922,9.854,9.443485714285714,0.32832018126909485
2012-01-31,9.4189,37.6,482,0.1041758241758241,9.544,37.6,482,0.1041758241758241,9.544,10.177,9.86,0.20235941622107723,9.2042,9.933,9.59217142857143,0.2669959594843197
2012-02-01,9.544,37.6,482,0.1041758241758241,9.4189,37.6,482,0.1041758241758241,9.4189,10.177,9.789414285714287,0.2590301811795416,9.3841,9.933,9.693428571428571,0.22670065956591207
2012-02-02,9.923,37.6,482,0.1041758241758241,9.544,37.6,482,0.1041758241758241,9.4189,10.177,9.770414285714285,0.2731434325805875,9.4969,9.933,9.735271428571428,0.18288844244772043
2012-02-03,10.073,37.6,482,0.1041758241758241,9.923,37.6,482,0.1041758241758241,9.4189,10.177,9.766414285714287,0.27024779017642164,9.4969,9.951,9.760985714285713,0.2005504128523276
2012-02-06,10.009,37.6,482,0.1041758241758241,10.073,37.6,482,0.1041758241758241,9.4189,10.073,9.751557142857143,0.24565295206275045,9.502,10.177,9.858142857142857,0.21547345433674933
2012-02-07,9.96,37.6,482,0.1041758241758241,10.009,37.6,482,0.1041758241758241,9.4189,10.073,9.769414285714287,0.26095204175334463,9.677,10.177,9.912714285714287,0.14807510964115592
2012-02-08,10.053,37.6,482,0.1041758241758241,9.96,37.6,482,0.1041758241758241,9.4189,10.073,9.7817,0.26860875513157534,9.677,10.177,9.915571428571429,0.14694200346039468
2012-02-09,10.092,37.6,482,0.1041758241758241,10.053,37.6,482,0.1041758241758241,9.4189,10.073,9.854414285714286,0.2623594253981353,9.544,10.177,9.86,0.20235941622107723
