date,close[t],PE Ratio[t],Revenue_Amount(Millions)[t],Interest Rate(%)[t],close[t-1],PE Ratio[t-1],Revenue_Amount(Millions)[t-1],Interest Rate(%)[t-1],close[t-1]_7_min,close[t-1]_7_max,close[t-1]_7_mean,close[t-1]_7_std,close[t-1]_14_min,close[t-1]_14_max,close[t-1]_14_mean,close[t-1]_14_std
2012-01-24,59.341,19.19,2552,0.1041758241758241,59.707,19.19,2552,0.1041758241758241,58.209,60.427,59.08828571428571,0.8071003065058874,58.364,61.277,59.641000000000005,0.9271393278970178
2012-01-25,59.76,19.19,2552,0.1041758241758241,59.341,19.19,2552,0.1041758241758241,58.319,60.427,59.25,0.7090047014418571,58.209,60.295,59.20271428571429,0.7288108383491809
2012-01-26,60.951,19.19,2552,0.1041758241758241,59.76,19.19,2552,0.1041758241758241,58.319,60.427,59.42285714285715,0.6553712506590924,58.209,59.648,58.95342857142857,0.5751718169796031
2012-01-27,60.121,19.19,2552,0.1041758241758241,60.951,19.19,2552,0.1041758241758241,59.041,60.951,59.79885714285714,0.6713365843776069,58.209,59.648,58.78485714285714,0.561378193547341
2012-01-30,59.601,19.19,2552,0.1041758241758241,60.121,19.19,2552,0.1041758241758241,59.341,60.951,59.95314285714286,0.5869350982210791,58.209,59.294,58.698142857142855,0.43947522818752316
2012-01-31,60.399,19.19,2552,0.1041758241758241,59.601,19.19,2552,0.1041758241758241,59.341,60.951,59.835142857142856,0.5581148115371274,58.209,60.427,58.86,0.7756017019063313
2012-02-01,56.163,19.19,2552,0.1041758241758241,60.399,19.19,2552,0.1041758241758241,59.341,60.951,59.98285714285714,0.5497146012769915,58.209,60.427,58.89642857142858,0.7950454614135489
2012-02-02,56.154,19.19,2552,0.1041758241758241,56.163,19.19,2552,0.1041758241758241,56.163,60.951,59.47657142857143,1.5563874685890207,58.209,60.427,59.08828571428571,0.8071003065058874
2012-02-03,56.521,19.19,2552,0.1041758241758241,56.154,19.19,2552,0.1041758241758241,56.154,60.951,59.02128571428572,2.004335194379562,58.319,60.427,59.25,0.7090047014418571
2012-02-06,56.189,19.19,2552,0.1041758241758241,56.521,19.19,2552,0.1041758241758241,56.154,60.951,58.558571428571426,2.172216829043763,58.319,60.427,59.42285714285715,0.6553712506590924
2012-02-07,56.229,19.19,2552,0.1041758241758241,56.189,19.19,2552,0.1041758241758241,56.154,60.399,57.87828571428572,2.0397217714094977,59.041,60.951,59.79885714285714,0.6713365843776069
2012-02-08,55.806,19.19,2552,0.1041758241758241,56.229,19.19,2552,0.1041758241758241,56.154,60.399,57.32228571428571,1.8479363908863038,59.341,60.951,59.95314285714286,0.5869350982210791
2012-02-09,55.841,19.19,2552,0.1041758241758241,55.806,19.19,2552,0.1041758241758241,55.806,60.399,56.780142857142856,1.60926302268786,59.341,60.951,59.835142857142856,0.5581148115371274
2012-02-10,55.719,19.19,2552,0.1041758241758241,55.841,19.19,2552,0.1041758241758241,55.806,56.521,56.129,0.24369311301988464,59.341,60.951,59.98285714285714,0.5497146012769915
