date,close[t],PE Ratio[t],Revenue_Amount(Millions)[t],Interest Rate(%)[t],close[t-1],PE Ratio[t-1],Revenue_Amount(Millions)[t-1],Interest Rate(%)[t-1],close[t-1]_7_min,close[t-1]_7_max,close[t-1]_7_mean,close[t-1]_7_std,close[t-1]_14_min,close[t-1]_14_max,close[t-1]_14_mean,close[t-1]_14_std
2012-01-24,14.75,33.62,1054,0.1041758241758241,14.95,33.62,1054,0.1041758241758241,14.91,15.39,15.058571428571428,0.1667761545134246,14.96,15.36,15.12857142857143,0.13740797786501444
2012-01-25,14.51,33.62,1054,0.1041758241758241,14.75,33.62,1054,0.1041758241758241,14.75,15.16,14.967142857142857,0.12499523800453027,14.96,15.39,15.182857142857143,0.15649433277430888
2012-01-26,14.31,33.62,1054,0.1041758241758241,14.51,33.62,1054,0.1041758241758241,14.51,15.16,14.892857142857142,0.20822378071954792,14.96,15.39,15.178571428571429,0.16077194732794348
2012-01-27,14.25,33.62,1054,0.1041758241758241,14.31,33.62,1054,0.1041758241758241,14.31,15.01,14.77142857142857,0.2662347692938539,15.03,15.39,15.207142857142857,0.1303475208451478
2012-01-30,14.3,33.62,1054,0.1041758241758241,14.25,33.62,1054,0.1041758241758241,14.25,14.96,14.662857142857144,0.30488873848855397,15.01,15.39,15.157142857142857,0.12906255404703154
2012-01-31,14.49,33.62,1054,0.1041758241758241,14.3,33.62,1054,0.1041758241758241,14.25,14.95,14.56857142857143,0.2996903163505359,14.96,15.39,15.137142857142859,0.14874074601066625
2012-02-01,14.77,33.62,1054,0.1041758241758241,14.49,33.62,1054,0.1041758241758241,14.25,14.95,14.508571428571429,0.259257180641702,14.91,15.39,15.095714285714285,0.16751687903582962
2012-02-02,15.32,33.62,1054,0.1041758241758241,14.77,33.62,1054,0.1041758241758241,14.25,14.77,14.482857142857142,0.21297216451250428,14.91,15.39,15.058571428571428,0.1667761545134246
2012-02-03,15.88,33.62,1054,0.1041758241758241,15.32,33.62,1054,0.1041758241758241,14.25,15.32,14.564285714285715,0.3775295636484248,14.75,15.16,14.967142857142857,0.12499523800453027
2012-02-06,15.92,33.62,1054,0.1041758241758241,15.88,33.62,1054,0.1041758241758241,14.25,15.88,14.76,0.6211816696157944,14.51,15.16,14.892857142857142,0.20822378071954792
2012-02-07,15.94,33.62,1054,0.1041758241758241,15.92,33.62,1054,0.1041758241758241,14.25,15.92,14.99,0.7174027227901121,14.31,15.01,14.77142857142857,0.2662347692938539
2012-02-08,15.99,33.62,1054,0.1041758241758241,15.94,33.62,1054,0.1041758241758241,14.3,15.94,15.231428571428571,0.7112062188383101,14.25,14.96,14.662857142857144,0.30488873848855397
2012-02-09,15.17,33.62,1054,0.1041758241758241,15.99,33.62,1054,0.1041758241758241,14.49,15.99,15.472857142857142,0.6237978915673019,14.25,14.95,14.56857142857143,0.2996903163505359
2012-02-10,15.28,33.62,1054,0.1041758241758241,15.17,33.62,1054,0.1041758241758241,14.77,15.99,15.569999999999999,0.4820788317277605,14.25,14.95,14.508571428571429,0.259257180641702
2012-02-13,15.35,33.62,1054,0.1041758241758241,15.28,33.62,1054,0.1041758241758241,15.17,15.99,15.642857142857142,0.365454706984526,14.25,14.77,14.482857142857142,0.21297216451250428
2012-02-14,15.14,33.62,1054,0.1041758241758241,15.35,33.62,1054,0.1041758241758241,15.17,15.99,15.647142857142857,0.3611885142929463,14.25,15.32,14.564285714285715,0.3775295636484248
2012-02-15,14.99,33.62,1054,0.1041758241758241,15.14,33.62,1054,0.1041758241758241,15.14,15.99,15.541428571428572,0.38890566857224,14.25,15.88,14.76,0.6211816696157944
2012-02-16,15.26,33.62,1054,0.1041758241758241,14.99,33.62,1054,0.1041758241758241,14.99,15.99,15.40857142857143,0.39679669737489004,14.25,15.92,14.99,0.7174027227901121
2012-02-17,15.49,33.62,1054,0.1041758241758241,15.26,33.62,1054,0.1041758241758241,14.99,15.99,15.311428571428573,0.3210103098774547,14.3,15.94,15.231428571428571,0.7112062188383101
2012-02-21,15.5,33.62,1054,0.1041758241758241,15.49,33.62,1054,0.1041758241758241,14.99,15.49,15.239999999999998,0.16020819787597157,14.49,15.99,15.472857142857142,0.6237978915673019
2012-02-22,15.45,33.62,1054,0.1041758241758241,15.5,33.62,1054,0.1041758241758241,14.99,15.5,15.287142857142857,0.18309508328682572,14.77,15.99,15.569999999999999,0.4820788317277605
2012-02-23,15.43,33.62,1054,0.1041758241758241,15.45,33.62,1054,0.1041758241758241,14.99,15.5,15.311428571428573,0.19299642236999953,15.17,15.99,15.642857142857142,0.365454706984526
2012-02-24,15.22,33.62,1054,0.1041758241758241,15.43,33.62,1054,0.1041758241758241,14.99,15.5,15.322857142857142,0.19796584602015688,15.17,15.99,15.647142857142857,0.3611885142929463
2012-02-27,15.17,33.62,1054,0.1041758241758241,15.22,33.62,1054,0.1041758241758241,14.99,15.5,15.334285714285713,0.1876927580610711,15.14,15.99,15.541428571428572,0.38890566857224
2012-02-28,15.35,33.62,1054,0.1041758241758241,15.17,33.62,1054,0.1041758241758241,15.17,15.5,15.36,0.13856406460551218,14.99,15.99,15.40857142857143,0.39679669737489004
2012-02-29,15.3,33.62,1054,0.1041758241758241,15.35,33.62,1054,0.1041758241758241,15.17,15.5,15.372857142857143,0.13174650984805455,14.99,15.99,15.311428571428573,0.3210103098774547
2012-03-01,15.37,33.62,1054,0.1041758241758241,15.3,33.62,1054,0.1041758241758241,15.17,15.5,15.345714285714285,0.12286267983093359,14.99,15.49,15.239999999999998,0.16020819787597157
2012-03-02,15.14,33.62,1054,0.1041758241758241,15.37,33.62,1054,0.1041758241758241,15.17,15.45,15.327142857142857,0.1040375390126551,14.99,15.5,15.287142857142857,0.18309508328682572
2012-03-05,15.13,33.62,1054,0.1041758241758241,15.14,33.62,1054,0.1041758241758241,15.14,15.43,15.282857142857141,0.10889050857233877,14.99,15.5,15.311428571428573,0.19299642236999953
2012-03-06,14.61,33.62,1054,0.1041758241758241,15.13,33.62,1054,0.1041758241758241,15.13,15.37,15.24,0.099999999999996,14.99,15.5,15.322857142857142,0.19796584602015688
2012-03-07,14.66,33.62,1054,0.1041758241758241,14.61,33.62,1054,0.1041758241758241,14.61,15.37,15.152857142857144,0.25927554748531084,14.99,15.5,15.334285714285713,0.1876927580610711
2012-03-08,14.61,33.62,1054,0.1041758241758241,14.66,33.62,1054,0.1041758241758241,14.61,15.37,15.08,0.31853832841067004,15.17,15.5,15.36,0.13856406460551218
2012-03-09,14.91,33.62,1054,0.1041758241758241,14.61,33.62,1054,0.1041758241758241,14.61,15.37,14.974285714285713,0.3362963545672684,15.17,15.5,15.372857142857143,0.13174650984805455
2012-03-12,15.08,33.62,1054,0.1041758241758241,14.91,33.62,1054,0.1041758241758241,14.61,15.37,14.918571428571427,0.3041068108098655,15.17,15.5,15.345714285714285,0.12286267983093359
2012-03-13,15.62,33.62,1054,0.1041758241758241,15.08,33.62,1054,0.1041758241758241,14.61,15.14,14.877142857142859,0.24669240534953094,15.17,15.45,15.327142857142857,0.1040375390126551
2012-03-14,15.3,33.62,1054,0.1041758241758241,15.62,33.62,1054,0.1041758241758241,14.61,15.62,14.945714285714285,0.36854927951166394,15.14,15.43,15.282857142857141,0.10889050857233877
2012-03-15,15.43,33.62,1054,0.1041758241758241,15.3,33.62,1054,0.1041758241758241,14.61,15.62,14.969999999999999,0.38781438859330064,15.13,15.37,15.24,0.099999999999996
2012-03-16,15.44,33.62,1054,0.1041758241758241,15.43,33.62,1054,0.1041758241758241,14.61,15.62,15.087142857142856,0.38478194195822146,14.61,15.37,15.152857142857144,0.25927554748531084
2012-03-19,15.36,33.62,1054,0.1041758241758241,15.44,33.62,1054,0.1041758241758241,14.61,15.62,15.198571428571428,0.3520146100864061,14.61,15.37,15.08,0.31853832841067004
2012-03-20,15.28,33.62,1054,0.1041758241758241,15.36,33.62,1054,0.1041758241758241,14.91,15.62,15.305714285714286,0.23901583928386747,14.61,15.37,14.974285714285713,0.3362963545672684
2012-03-21,15.14,33.62,1054,0.1041758241758241,15.28,33.62,1054,0.1041758241758241,15.08,15.62,15.358571428571429,0.1669759035937622,14.61,15.37,14.918571428571427,0.3041068108098655
2012-03-22,14.8,33.62,1054,0.1041758241758241,15.14,33.62,1054,0.1041758241758241,15.14,15.62,15.367142857142857,0.15107550934486577,14.61,15.14,14.877142857142859,0.24669240534953094
2012-03-23,15.09,33.62,1054,0.1041758241758241,14.8,33.62,1054,0.1041758241758241,14.8,15.44,15.25,0.2230844384233599,14.61,15.62,14.945714285714285,0.36854927951166394
2012-03-26,14.88,33.62,1054,0.1041758241758241,15.09,33.62,1054,0.1041758241758241,14.8,15.44,15.22,0.22927421718689905,14.61,15.62,14.969999999999999,0.38781438859330064
2012-03-27,14.68,33.62,1054,0.1041758241758241,14.88,33.62,1054,0.1041758241758241,14.8,15.44,15.141428571428571,0.23933439447966884,14.61,15.62,15.087142857142856,0.38478194195822146
2012-03-28,14.51,33.62,1054,0.1041758241758241,14.68,33.62,1054,0.1041758241758241,14.68,15.36,15.032857142857143,0.2532926032420577,14.61,15.62,15.198571428571428,0.3520146100864061
2012-03-29,14.5,33.62,1054,0.1041758241758241,14.51,33.62,1054,0.1041758241758241,14.51,15.28,14.911428571428571,0.27327815935589506,14.91,15.62,15.305714285714286,0.23901583928386747
2012-03-30,14.28,33.62,1054,0.1041758241758241,14.5,33.62,1054,0.1041758241758241,14.5,15.14,14.799999999999999,0.2564501251055618,15.08,15.62,15.358571428571429,0.1669759035937622
2012-04-02,14.23,0.0,1168,0.1523076923076923,14.28,33.62,1054,0.1041758241758241,14.28,15.09,14.677142857142856,0.2719506257708045,15.14,15.62,15.367142857142857,0.15107550934486577
2012-04-03,13.97,0.0,1168,0.1523076923076923,14.23,0.0,1168,0.1523076923076923,14.23,15.09,14.595714285714285,0.31149409533498246,14.8,15.44,15.25,0.2230844384233599
2012-04-04,13.85,0.0,1168,0.1523076923076923,13.97,0.0,1168,0.1523076923076923,13.97,14.88,14.435714285714285,0.30281221589497165,14.8,15.44,15.22,0.22927421718689905
2012-04-05,13.84,0.0,1168,0.1523076923076923,13.85,0.0,1168,0.1523076923076923,13.85,14.68,14.28857142857143,0.30118812346151336,14.8,15.44,15.141428571428571,0.23933439447966884
2012-04-09,13.6,0.0,1168,0.1523076923076923,13.84,0.0,1168,0.1523076923076923,13.84,14.51,14.168571428571427,0.2862067184995243,14.68,15.36,15.032857142857143,0.2532926032420577
2012-04-10,13.41,0.0,1168,0.1523076923076923,13.6,0.0,1168,0.1523076923076923,13.6,14.5,14.03857142857143,0.31088200180711245,14.51,15.28,14.911428571428571,0.27327815935589506
2012-04-11,13.44,0.0,1168,0.1523076923076923,13.41,0.0,1168,0.1523076923076923,13.41,14.28,13.882857142857144,0.3142034524377254,14.5,15.14,14.799999999999999,0.2564501251055618
2012-04-12,13.47,0.0,1168,0.1523076923076923,13.44,0.0,1168,0.1523076923076923,13.41,14.23,13.762857142857143,0.2971932191753109,14.28,15.09,14.677142857142856,0.2719506257708045
2012-04-13,13.43,0.0,1168,0.1523076923076923,13.47,0.0,1168,0.1523076923076923,13.41,13.97,13.654285714285715,0.2291183931839849,14.23,15.09,14.595714285714285,0.31149409533498246
2012-04-16,13.38,0.0,1168,0.1523076923076923,13.43,0.0,1168,0.1523076923076923,13.41,13.85,13.577142857142858,0.19319370984527764,13.97,14.88,14.435714285714285,0.30281221589497165
