date,close,daily_returns
2012-01-03,4.2782,0.027104890404052506
2012-01-04,4.2047,-0.017180122481417426
2012-01-05,4.1393,-0.015554022879158858
2012-01-06,4.1421,0.0006764428768148978
2012-01-09,4.1636,0.0051906038000046895
2012-01-10,4.1843,0.00497165914112796
2012-01-11,4.2736,0.021341682001768447
2012-01-12,4.0846,-0.044225009359790346
2012-01-13,4.0478,-0.009009450129755736
2012-01-17,4.175,0.03142447749394739
2012-01-18,4.2324,0.01374850299401209
2012-01-19,4.2736,0.009734429638030395
2012-01-20,4.4664,0.045114189442156505
2012-01-23,4.4255,-0.009157263120186165
2012-01-24,4.4623,0.00831544458253286
2012-01-25,4.5282,0.01476816888151844
2012-01-26,4.5115,-0.0036879996466587794
2012-01-27,4.4994,-0.002682034799955768
2012-01-30,4.4008,-0.021914032982175313
2012-01-31,4.4676,0.015179058353026686
2012-02-01,4.5196,0.01163935893992285
2012-02-02,4.6147,0.021041685104876695
2012-02-03,4.7079,0.02019632912215319
2012-02-06,4.6594,-0.010301833089063184
2012-02-07,4.6594,0.0
2012-02-08,4.5855,-0.015860411211743974
2012-02-09,4.647,0.013411841674844771
2012-02-10,4.6303,-0.003593716376156686
2012-02-13,4.606,-0.0052480400837958685
2012-02-14,4.5688,-0.008076422058184818
2012-02-15,4.5937,0.005450008755033986
2012-02-16,4.6221,0.0061823802163831765
2012-02-17,4.6303,0.0017740853724499406
2012-02-21,4.5899,-0.00872513660022034
2012-02-22,4.647,0.012440358177738142
2012-02-23,4.6883,0.008887454271572892
2012-02-24,4.6805,-0.0016637160591258526
2012-02-27,4.5606,-0.025616921269095205
2012-02-28,4.5115,-0.010766127263956538
2012-02-29,4.5091,-0.0005319738446192268
2012-03-01,4.5606,0.011421347940830717
2012-03-02,4.5406,-0.0043853878875586005
2012-03-05,4.4788,-0.013610536052504285
2012-03-06,4.3474,-0.02933821559346239
2012-03-07,4.3638,0.0037723696922298267
2012-03-08,4.4746,0.02539071451487218
2012-03-09,4.5731,0.022013140839404644
2012-03-12,4.5319,-0.009009206009052972
2012-03-13,4.606,0.016350757960237328
2012-03-14,4.5774,-0.006209292227529306
2012-03-15,4.5606,-0.0036702057936819354
2012-03-16,4.4951,-0.014362145331754617
2012-03-19,4.4911,-0.0008898578452091188
2012-03-20,4.4212,-0.015564115695486769
2012-03-21,4.4664,0.010223468741518138
2012-03-22,4.3679,-0.02205355543614551
2012-03-23,4.3761,0.0018773323565099975
2012-03-26,4.3885,0.0028335732730055962
2012-03-27,4.4008,0.0028027799931640285
2012-03-28,4.3515,-0.011202508634793773
2012-03-29,4.4418,0.020751465012064818
2012-03-30,4.5192,0.01742536809401596
2012-04-02,4.5035,-0.0034740662064082217
2012-04-03,4.4827,-0.004618629954479703
2012-04-04,4.4048,-0.01737791955740975
2012-04-05,4.4418,0.008399927351979697
2012-04-09,4.3926,-0.011076590571389988
2012-04-10,4.3638,-0.006556481355006083
2012-04-11,4.3967,0.007539300609560318
2012-04-12,4.4212,0.005572361088998612
2012-04-13,4.1011,-0.07240115805663627
2012-04-16,4.0272,-0.018019555728950754
2012-04-17,4.0888,0.015295987286452206
2012-04-18,4.0929,0.0010027391899825044
2012-04-19,4.1176,0.0060348408219110805
2012-04-20,4.1791,0.014935884981542635
2012-04-23,4.1585,-0.004929290995668967
2012-04-24,4.2407,0.01976674281591917
2012-04-25,4.0231,-0.05131228334944704
2012-04-26,4.0231,0.0
2012-04-27,4.0108,-0.003057343839327986
2012-04-30,3.9666,-0.011020245337588386
2012-05-01,3.9657,-0.00022689456965663268
2012-05-02,3.9574,-0.002092947020702618
2012-05-03,3.9164,-0.0103603375953909
2012-05-04,3.8671,-0.012588091104075105
2012-05-07,3.7891,-0.020170153344883812
2012-05-08,3.7646,-0.006465915388878529
2012-05-09,3.748,-0.0044094990171598125
2012-05-10,3.7767,0.007657417289220758
2012-05-11,3.7358,-0.010829560198056587
2012-05-14,3.6987,-0.00993093848707094
2012-05-15,3.7275,0.007786519587963392
2012-05-16,3.6085,-0.03192488262910809
2012-05-17,3.5879,-0.005708743245115722
2012-05-18,3.5756,-0.003428189191448938
2012-05-21,3.5756,0.0
2012-05-22,3.5715,-0.0011466607003021156
2012-05-23,3.555,-0.004619907601847939
2012-05-24,3.5428,-0.003431786216596344
2012-05-25,3.5633,0.005786383651349203
2012-05-29,3.6536,0.02534167765835038
2012-05-30,3.547,-0.02917670243047943
2012-05-31,3.5319,-0.004257118691852413
2012-06-01,3.4402,-0.025963362496106868
2012-06-04,3.4853,0.013109702924248623
2012-06-05,3.5111,0.007402519151866294
2012-06-06,3.714,0.057788157557460584
2012-06-07,3.6684,-0.012277867528271313
2012-06-08,3.6521,-0.00444335405081242
2012-06-11,3.5428,-0.0299279866378247
2012-06-12,3.5921,0.013915547024951902
2012-06-13,3.6003,0.002282787227527061
2012-06-14,3.6289,0.007943782462572546
2012-06-15,3.685,0.015459230069718277
2012-06-18,3.6619,-0.006268656716417853
2012-06-19,3.7307,0.01878806084273199
2012-06-20,3.7222,-0.0022783927949179272
2012-06-21,3.6022,-0.032238998441781797
2012-06-22,3.6395,0.01035478318805172
2012-06-25,3.5692,-0.019315840087924196
2012-06-26,3.5774,0.0022974335985654903
2012-06-27,3.6521,0.020881086822832184
2012-06-28,3.6188,-0.009118041674653021
2012-06-29,3.8009,0.050320548248038
2012-07-02,3.7554,-0.011970849009445117
2012-07-03,3.8673,0.02979709218725035
2012-07-05,3.685,-0.047138830708763235
2012-07-06,3.5982,-0.023554952510176475
2012-07-09,3.5609,-0.010366294258240094
2012-07-10,3.5319,-0.00814400853716768
2012-07-11,3.5276,-0.001217475013448821
2012-07-12,3.3455,-0.05162149903617197
2012-07-13,3.3786,0.009893887311313687
2012-07-16,3.3621,-0.004883679630616311
2012-07-17,3.3828,0.006156866244311665
2012-07-18,3.4034,0.006089629892396919
2012-07-19,3.4573,0.015837104072398134
2012-07-20,3.3663,-0.026321117635148883
2012-07-23,3.2586,-0.031993583459584696
2012-07-24,3.2171,-0.012735530595961442
2012-07-25,3.1923,-0.007708806067576401
2012-07-26,3.184,-0.002600006265075283
2012-07-27,3.2793,0.029930904522613044
2012-07-30,3.2503,-0.008843350715091569
2012-07-31,3.2337,-0.0051072208719196155
2012-08-01,3.2462,0.003865541021121466
2012-08-02,3.1676,-0.02421292588257029
2012-08-03,3.2586,0.028728374794797285
2012-08-06,3.2917,0.010157736451236854
2012-08-07,3.3165,0.007534100920497
2012-08-08,3.333,0.004975124378109541
2012-08-09,3.3414,0.002520252025202563
2012-08-10,3.3745,0.009906027413658869
2012-08-13,3.3538,-0.0061342421099421784
2012-08-14,3.3165,-0.011121712684119545
2012-08-15,3.333,0.004975124378109541
2012-08-16,3.3207,-0.0036903690369037845
2012-08-17,3.3247,0.001204565302496352
2012-08-20,3.3083,-0.004932775889553986
2012-08-21,3.3786,0.02124958437868396
2012-08-22,3.3496,-0.008583436926537624
2012-08-23,3.3538,0.0012538810604250106
2012-08-24,3.3414,-0.0036972985866777774
2012-08-27,3.2752,-0.01981205482731796
2012-08-28,3.3165,0.01260991695163649
2012-08-29,3.3247,0.0024724860545755067
2012-08-30,3.3042,-0.006165969861942511
2012-08-31,3.2213,-0.025089280309908646
2012-09-04,3.2337,0.0038493775804799846
2012-09-05,3.2255,-0.00253579490985556
2012-09-06,3.3993,0.05388311889629538
2012-09-07,3.4615,0.01829788485864725
2012-09-10,3.4449,-0.00479560884009822
2012-09-11,3.478,0.009608406630090993
2012-09-12,3.5195,0.011932144910868248
2012-09-13,3.5898,0.019974428185821846
2012-09-14,3.7222,0.0368822775642097
2012-09-17,3.6932,-0.007791091290097252
2012-09-18,3.6521,-0.011128560597855608
2012-09-19,3.6311,-0.005750116371402769
2012-09-20,3.656,0.006857426124315058
2012-09-21,3.7264,0.019256017505470346
2012-09-24,3.6893,-0.009955989695148215
2012-09-25,3.6436,-0.012387173718591549
2012-09-26,3.6311,-0.003430672960808012
2012-09-27,3.6893,0.016028200820687788
2012-09-28,3.7056,0.004418182311007657
2012-10-01,3.7803,0.0201586787564767
2012-10-02,3.7638,-0.004364732957701789
2012-10-03,3.7969,0.008794303629310773
2012-10-04,3.8009,0.0010534910058206393
2012-10-05,3.7181,-0.021784314241363845
2012-10-08,3.6602,-0.015572469809849165
2012-10-09,3.5815,-0.021501557291951245
2012-10-10,3.5567,-0.006924472986178931
2012-10-11,3.5856,0.008125509601596859
2012-10-12,3.5485,-0.010346943328870983
2012-10-15,3.5111,-0.010539664647034042
