date,close,daily_returns
2012-01-03,28.242,-0.009782265698958681
2012-01-04,27.651,-0.020926280008498055
2012-01-05,27.559,-0.003327185273588662
2012-01-06,27.323,-0.008563445698320016
2012-01-09,27.308,-0.0005489880320609375
2012-01-10,27.554,0.009008349201699017
2012-01-11,27.578,0.000871016912245004
2012-01-12,27.554,-0.000870258902023413
2012-01-13,26.748,-0.029251651302896087
2012-01-17,26.684,-0.002392702258112722
2012-01-18,26.537,-0.005508919202518392
2012-01-19,27.156,0.02332592229717001
2012-01-20,27.863,0.026034762115186405
2012-01-23,27.436,-0.015324982952302335
2012-01-24,26.748,-0.025076541769937233
2012-01-25,26.625,-0.004598474652310447
2012-01-26,26.743,0.004431924882629001
2012-01-27,26.85,0.004001047002954117
2012-01-30,26.748,-0.003798882681564253
2012-01-31,27.143,0.014767459249289683
2012-02-01,28.343,0.04421029363003348
2012-02-02,28.182,-0.005680414917263565
2012-02-03,29.061,0.031190121354055744
2012-02-06,28.29,-0.026530401569113238
2012-02-07,28.598,0.010887239307175722
2012-02-08,28.73,0.004615707392125357
2012-02-09,28.568,-0.005638705186216453
2012-02-10,28.3,-0.009381125735088203
2012-02-13,28.735,0.015371024734982308
2012-02-14,28.662,-0.0025404558900296026
2012-02-15,28.523,-0.004849626683413599
2012-02-16,28.803,0.009816639203449995
2012-02-17,28.769,-0.0011804325938271631
2012-02-21,28.602,-0.005804859397267825
2012-02-22,28.456,-0.005104538144185766
2012-02-23,27.343,-0.039113016587011495
2012-02-24,27.825,0.01762791207987413
2012-02-27,27.215,-0.021922731356693648
2012-02-28,27.045,-0.0062465552085246845
2012-02-29,26.695,-0.012941393973007975
2012-03-01,26.929,0.008765686458138244
2012-03-02,26.625,-0.011288945003527728
2012-03-05,26.239,-0.014497652582159626
2012-03-06,25.668,-0.021761500057166816
2012-03-07,25.824,0.006077606358111387
2012-03-08,26.064,0.009293680297397744
2012-03-09,26.055,-0.00034530386740327934
2012-03-12,26.176,0.004644022260602565
2012-03-13,26.836,0.025213936430317885
2012-03-14,26.995,0.005924877030854203
2012-03-15,26.225,-0.02852380070383398
2012-03-16,26.088,-0.005224022878932311
2012-03-19,26.39,0.011576203618521852
2012-03-20,25.701,-0.02610837438423641
2012-03-21,25.76,0.00229563052021331
2012-03-22,25.465,-0.011451863354037362
2012-03-23,25.479,0.0005497741998821137
2012-03-26,26.234,0.029632246163507237
2012-03-27,25.868,-0.013951360829458026
2012-03-28,25.479,-0.015037884645121347
2012-03-29,25.435,-0.001726912359197752
2012-03-30,25.186,-0.009789659917436522
2012-04-02,24.922,-0.010482013817200042
2012-04-03,24.758,-0.006580531257523559
2012-04-04,24.414,-0.013894498747879402
2012-04-05,24.322,-0.0037683296469239735
2012-04-09,24.359,0.0015212564756188485
2012-04-10,24.112,-0.010139989326327203
2012-04-11,24.383,0.011239216987392275
2012-04-12,24.692,0.012672763810851917
2012-04-13,24.322,-0.014984610400129661
2012-04-16,24.339,0.0006989556779870565
2012-04-17,25.349,0.04149718558691817
2012-04-18,25.22,-0.005088958144305544
2012-04-19,24.488,-0.02902458366375893
2012-04-20,25.25,0.031117281934008423
2012-04-23,24.566,-0.027089108910891113
2012-04-24,24.807,0.009810306928274892
2012-04-25,24.946,0.005603257145160745
2012-04-26,24.714,-0.009300088190491551
2012-04-27,24.977,0.010641741523023551
2012-04-30,24.603,-0.014973775873803885
2012-05-01,24.183,-0.017071088891598696
2012-05-02,24.347,0.006781623454492847
2012-05-03,24.171,-0.007228816691994933
2012-05-04,23.811,-0.014893881097182593
2012-05-07,24.043,0.0097433959094535
2012-05-08,24.068,0.0010398036850642889
2012-05-09,24.026,-0.001745055675585916
2012-05-10,23.878,-0.006159993340547731
2012-05-11,23.847,-0.001298266186447683
2012-05-14,23.548,-0.012538264771250196
2012-05-15,23.695,0.006242568370987023
2012-05-16,23.584,-0.004684532601814784
2012-05-17,23.244,-0.014416553595658077
2012-05-18,22.553,-0.02972810187575281
2012-05-21,23.029,0.021105839577883145
2012-05-22,23.463,0.018845803117808035
2012-05-23,25.532,0.08818139197886032
2012-05-24,25.508,-0.0009399968666771175
2012-05-25,25.508,0.0
2012-05-29,25.744,0.00925199937274579
2012-05-30,25.324,-0.016314481044126694
2012-05-31,25.424,0.003948823250671252
2012-06-01,24.208,-0.04782882315921966
2012-06-04,24.031,-0.007311632518175792
2012-06-05,23.944,-0.0036203237484915274
2012-06-06,24.419,0.019837955228867443
2012-06-07,24.401,-0.0007371309226422706
2012-06-08,24.696,0.012089668456210845
2012-06-11,23.958,-0.02988338192419837
2012-06-12,24.506,0.022873361716337026
2012-06-13,23.939,-0.023137190892026482
2012-06-14,24.105,0.006934291323781316
2012-06-15,23.534,-0.02368803152872856
2012-06-18,23.578,0.0018696354210929744
2012-06-19,24.488,0.03859530070404604
2012-06-20,24.598,0.0044919960797125125
2012-06-21,23.816,-0.031791202536791574
2012-06-22,23.951,0.005668458179375335
2012-06-25,23.688,-0.010980752369420976
2012-06-26,23.767,0.00333502195204316
2012-06-27,23.735,-0.0013464046787562411
2012-06-28,23.396,-0.014282704866231288
2012-06-29,24.118,0.030859976064284478
2012-07-02,24.079,-0.0016170495065924717
2012-07-03,24.733,0.02716059637028123
2012-07-05,24.789,0.0022641814579711372
2012-07-06,24.69,-0.003993706886118886
2012-07-09,24.518,-0.006966383151073341
2012-07-10,24.598,0.003262908883269411
2012-07-11,23.68,-0.037320107325798824
2012-07-12,23.809,0.0054476351351351315
2012-07-13,24.457,0.027216598765172906
2012-07-16,23.994,-0.018931185345708812
2012-07-17,24.006,0.0005001250312577366
2012-07-18,23.834,-0.007164875447804753
2012-07-19,23.803,-0.0013006629185197127
2012-07-20,23.42,-0.016090408772003517
2012-07-23,22.85,-0.02433817250213499
2012-07-24,21.933,-0.04013129102844648
2012-07-25,21.902,-0.0014133953403546728
2012-07-26,21.902,0.0
2012-07-27,22.496,0.027120810884850632
2012-07-30,22.331,-0.007334637268847755
2012-07-31,21.811,-0.023286014956786505
2012-08-01,20.906,-0.04149282472147087
2012-08-02,21.268,0.017315603176121686
2012-08-03,22.281,0.047630242618017515
2012-08-06,22.129,-0.006821955926574086
2012-08-07,22.575,0.020154548330245214
2012-08-08,21.75,-0.03654485049833889
2012-08-09,22.013,0.012091954022988682
2012-08-10,21.481,-0.024167537364284786
2012-08-13,21.359,-0.005679437642567842
2012-08-14,21.256,-0.004822323142469331
2012-08-15,21.145,-0.005222054949190813
2012-08-16,21.535,0.01844407661385672
2012-08-17,21.94,0.018806593916879555
2012-08-20,21.805,-0.00615314494074759
2012-08-21,21.756,-0.0022471910112359383
2012-08-22,21.268,-0.022430593859165238
2012-08-23,23.156,0.0887718638329884
2012-08-24,21.682,-0.06365520815339443
2012-08-27,21.414,-0.012360483350244311
2012-08-28,21.457,0.002008032128514081
2012-08-29,21.499,0.0019574031784497237
2012-08-30,21.318,-0.008418996232382736
2012-08-31,21.292,-0.0012196266066234474
2012-09-04,21.39,0.0046026676686079515
2012-09-05,21.426,0.001683029453015239
2012-09-06,21.811,0.017968822925417793
2012-09-07,21.86,0.0022465728302232257
2012-09-10,21.805,-0.0025160109789570395
2012-09-11,22.178,0.017106168310020653
2012-09-12,22.393,0.009694291640364394
2012-09-13,22.85,0.020408163265306145
2012-09-14,23.112,0.011466083150984518
2012-09-17,23.094,-0.0007788161993768083
2012-09-18,23.156,0.0026846800034638907
2012-09-19,23.377,0.009543962687856178
2012-09-20,23.384,0.00029943962013945224
2012-09-21,23.449,0.00277967841258997
2012-09-24,23.528,0.0033690136039914442
2012-09-25,23.48,-0.0020401224073444135
2012-09-26,23.402,-0.003321976149914807
2012-09-27,23.619,0.009272711734039873
2012-09-28,23.643,0.001016131080909366
2012-10-01,23.612,-0.0013111703252549622
2012-10-02,23.6,-0.0005082161612738334
2012-10-03,23.309,-0.012330508474576285
2012-10-04,23.57,0.011197391565489712
2012-10-05,23.583,0.000551548578701766
2012-10-08,23.346,-0.010049612008650177
2012-10-09,23.1,-0.010537136982780693
2012-10-10,23.359,0.011212121212121229
2012-10-11,23.389,0.0012843015540047187
2012-10-12,23.427,0.0016246953696181787
2012-10-15,23.57,0.006104067955777559
2012-10-16,23.588,0.0007636826474333169
2012-10-17,23.588,0.0
2012-10-18,24.274,0.029082584364931385
2012-10-19,23.711,-0.023193540413611324
2012-10-22,23.467,-0.01029058243009573
2012-10-23,23.318,-0.006349341628669958
2012-10-24,23.279,-0.0016725276610344286
2012-10-25,23.297,0.0007732290905966277
2012-10-26,23.18,-0.0050221058505387495
2012-10-31,23.605,0.01833477135461603
2012-11-01,24.708,0.046727388265197956
2012-11-02,23.705,-0.0405941395499434
2012-11-05,23.895,0.00801518666947909
2012-11-06,24.28,0.016112157355095302
2012-11-07,23.833,-0.018410214168039674
2012-11-08,23.388,-0.018671589812444767
2012-11-09,24.098,0.030357448264066944
2012-11-12,24.079,-0.0007884471740392529
2012-11-13,23.846,-0.00967648158146106
2012-11-14,23.607,-0.010022645307389166
2012-11-15,23.236,-0.01571567755326808
2012-11-16,23.191,-0.0019366500258221064
2012-11-19,23.834,0.027726273123194423
2012-11-20,24.055,0.00927246790299563
2012-11-21,24.079,0.0009977135730616649
2012-11-23,24.335,0.010631670750446354
2012-11-26,24.671,0.013807273474419457
2012-11-27,24.966,0.011957358842365595
2012-11-28,25.19,0.00897220219498518
2012-11-29,25.637,0.01774513695911062
2012-11-30,25.166,-0.01837188438584858
2012-12-03,25.495,0.013073193991893772
2012-12-04,25.885,0.015297117081780831
2012-12-05,25.344,-0.020900135213444138
2012-12-06,26.697,0.05338541666666652
2012-12-07,26.754,0.0021350713563321744
2012-12-10,26.741,-0.0004859086491739717
2012-12-11,27.395,0.024456826595864012
2012-12-12,27.136,-0.009454279978098223
2012-12-13,25.67,-0.05402417452830177
2012-12-14,25.67,0.0
2012-12-17,25.999,0.012816517335410893
2012-12-18,26.728,0.028039539982307016
2012-12-19,27.363,0.02375785692906307
2012-12-20,27.64,0.010123159010342553
2012-12-21,27.559,-0.002930535455861083
2012-12-24,27.935,0.013643455858340259
2012-12-26,27.948,0.00046536602828006757
2012-12-27,27.922,-0.0009302991269500849
2012-12-28,27.351,-0.020449824511138193
2012-12-31,28.17,0.029944060546232443
2013-01-02,28.679,0.01806886758963433
2013-01-03,28.83,0.005265176610063094
2013-01-04,29.126,0.010267082899757307
2013-01-07,28.799,-0.011227082331937144
2013-01-08,28.314,-0.016840862529948986
2013-01-09,28.534,0.007770007770007803
2013-01-10,28.502,-0.0011214691245531316
