date,close[t],PE Ratio[t],Revenue_Amount(Millions)[t],Interest Rate(%)[t],close[t-1],PE Ratio[t-1],Revenue_Amount(Millions)[t-1],Interest Rate(%)[t-1],close[t-1]_7_min,close[t-1]_7_max,close[t-1]_7_mean,close[t-1]_7_std,close[t-1]_14_min,close[t-1]_14_max,close[t-1]_14_mean,close[t-1]_14_std
2012-11-23,35.49,0.0,396,0.161195652173913,35.12,0.0,396,0.161195652173913,32.41,35.12,34.09285714285714,0.9937255537573932,31.1,33.3,32.51428571428571,0.793932346883893
2012-11-26,37.99,0.0,396,0.161195652173913,35.49,0.0,396,0.161195652173913,33.39,35.49,34.53285714285715,0.7841920318755412,32.13,33.3,32.70142857142857,0.5078526220413548
2012-11-27,35.78,0.0,396,0.161195652173913,37.99,0.0,396,0.161195652173913,33.63,37.99,35.19,1.3731108233981941,32.13,33.39,32.714285714285715,0.5263350372420266
2012-11-28,36.9,0.0,396,0.161195652173913,35.78,0.0,396,0.161195652173913,34.45,37.99,35.49714285714286,1.194901868853841,32.13,33.63,32.761428571428574,0.5975067244092572
2012-11-29,37.0,0.0,396,0.161195652173913,36.9,0.0,396,0.161195652173913,34.57,37.99,35.847142857142856,1.1958778405521717,32.13,34.45,33.04714285714285,0.8490134330644002
2012-11-30,36.9,0.0,396,0.161195652173913,37.0,0.0,396,0.161195652173913,35.08,37.99,36.19428571428571,1.1131914651555426,32.13,34.57,33.260000000000005,1.0267911179981952
2012-12-03,36.74,0.0,396,0.161195652173913,36.9,0.0,396,0.161195652173913,35.12,37.99,36.45428571428572,1.0180349886399456,32.24,35.08,33.68142857142857,1.0891958589012318
2012-12-04,36.7,0.0,396,0.161195652173913,36.74,0.0,396,0.161195652173913,35.49,37.99,36.68571428571429,0.8311409255325615,32.41,35.12,34.09285714285714,0.9937255537573932
2012-12-05,36.0,0.0,396,0.161195652173913,36.7,0.0,396,0.161195652173913,35.78,37.99,36.85857142857143,0.646282409153174,33.39,35.49,34.53285714285715,0.7841920318755412
2012-12-06,36.72,0.0,396,0.161195652173913,36.0,0.0,396,0.161195652173913,35.78,37.0,36.574285714285715,0.48259220683215054,33.63,37.99,35.19,1.3731108233981941
2012-12-07,36.74,0.0,396,0.161195652173913,36.72,0.0,396,0.161195652173913,36.0,37.0,36.70857142857143,0.3320355689493246,34.45,37.99,35.49714285714286,1.194901868853841
2012-12-10,36.5,0.0,396,0.161195652173913,36.74,0.0,396,0.161195652173913,36.0,37.0,36.68571428571429,0.32201744998543463,34.57,37.99,35.847142857142856,1.1958778405521717
2012-12-11,36.06,0.0,396,0.161195652173913,36.5,0.0,396,0.161195652173913,36.0,36.9,36.614285714285714,0.2950060532064695,35.08,37.99,36.19428571428571,1.1131914651555426
2012-12-12,36.69,0.0,396,0.161195652173913,36.06,0.0,396,0.161195652173913,36.0,36.74,36.494285714285716,0.3283726106551279,35.12,37.99,36.45428571428572,1.0180349886399456
2012-12-13,34.9,0.0,396,0.161195652173913,36.69,0.0,396,0.161195652173913,36.0,36.74,36.48714285714286,0.322630556814399,35.49,37.99,36.68571428571429,0.8311409255325615
2012-12-14,34.51,0.0,396,0.161195652173913,34.9,0.0,396,0.161195652173913,34.9,36.74,36.230000000000004,0.6627468093723561,35.78,37.99,36.85857142857143,0.646282409153174
2012-12-17,33.72,0.0,396,0.161195652173913,34.51,0.0,396,0.161195652173913,34.51,36.74,36.01714285714286,0.93307224239269,35.78,37.0,36.574285714285715,0.48259220683215054
2012-12-18,32.7,0.0,396,0.161195652173913,33.72,0.0,396,0.161195652173913,33.72,36.74,35.58857142857143,1.205603978253591,36.0,37.0,36.70857142857143,0.3320355689493246
2012-12-19,32.97,0.0,396,0.161195652173913,32.7,0.0,396,0.161195652173913,32.7,36.69,35.01142857142857,1.4948403322922397,36.0,37.0,36.68571428571429,0.32201744998543463
2012-12-20,32.0,0.0,396,0.161195652173913,32.97,0.0,396,0.161195652173913,32.7,36.69,34.50714285714286,1.504368242659949,36.0,36.9,36.614285714285714,0.2950060532064695
2012-12-21,31.49,0.0,396,0.161195652173913,32.0,0.0,396,0.161195652173913,32.0,36.69,33.92714285714286,1.5863134861024373,36.0,36.74,36.494285714285716,0.3283726106551279
2012-12-24,32.35,0.0,396,0.161195652173913,31.49,0.0,396,0.161195652173913,31.49,34.9,33.184285714285714,1.261069085377663,36.0,36.74,36.48714285714286,0.322630556814399
2012-12-26,32.37,0.0,396,0.161195652173913,32.35,0.0,396,0.161195652173913,31.49,34.51,32.82,1.0299838186431358,34.9,36.74,36.230000000000004,0.6627468093723561
2012-12-27,32.76,0.0,396,0.161195652173913,32.37,0.0,396,0.161195652173913,31.49,33.72,32.51428571428571,0.7138360489369706,34.51,36.74,36.01714285714286,0.93307224239269
